order_item_id,order_id,item_id,item_name,price,quantity,line_total
514,200244,801,Assamese Non-veg Thali 299,329,1,329
515,200244,415,Pav Bhaji Family Pack,389,1,389
516,200244,875,Dachen Chicken,299,1,299
517,200245,1026,Kadhi Gole,309,1,309
518,200245,166,Chilly Gobi,245,1,245
519,200246,1021,1 Prawns Curry With 1 Rice,268,1,268
520,200246,26,Aloo 65,48,2,96
521,200246,479,Chocolate Ice cream Scoop,50,1,50
522,200247,1115,Bonless Chicken Dum Biryani,350,1,350
523,200247,569,Crispy Babycorn Manchurian,450,2,900
524,200247,358,Swiss Cake 800 ML,315,1,315
525,200248,1094,Peppered Chicken,635,1,635
526,200248,433,Paneer Tikka Dry Malai [8 Pieces],299,1,299
527,200249,1012,Prawn Lat Lo Chowmien,215,1,215
528,200249,245,Kashmiri Grilled Prawns,350,1,350
529,200249,177,Kara Lassi,60,1,60
530,200249,260,Chilli Chicken- Andhra Style,290,1,290
531,200250,1136,Hyderabadi Bhurji Rice [400 Gm],210,2,420
532,200250,222,Neelkamal Special Toast [1 Toast],169,1,169
533,200250,100,Prawns Pepper,29,1,29
534,200251,996,Fixed Lunch Wednesday,280,2,560
535,200251,703,Gobi 65,185,2,370
536,200252,671,Shev Bhaji ( Served With 3 Fulkas),339,2,678
537,200252,648,Red Velvet Kulfi Thickshake,251,1,251
538,200253,470,Baby Corn in Manchurian Sauce,250,1,250
539,200253,26,Aloo 65,48,1,48
540,200253,304,Subzi Aur Quinoa Tikki (signature Dish),395,3,1185
541,200254,724,Malvani Chicken Curry,280,1,280
542,200254,1174,Samosa Aloo Parantha,51,2,102
543,200255,1136,Hyderabadi Bhurji Rice [400 Gm],210,1,210
544,200255,770,Caribbean Sunshine,180,1,180
545,200256,519,Mushroom Baby Corn,260,1,260
546,200256,552,Gobi Pyaz Paratha,115,1,115
547,200256,685,Pour Over-Hot,171,1,171
548,200257,107,Hyderabad Spl Chicken,299,1,299
549,200257,670,Tandoori Aloo,300,1,300
550,200257,222,Neelkamal Special Toast [1 Toast],169,1,169
551,200258,219,Chicken Biryani [500gms] Served With Mixveg Raita,249,1,249
552,200258,499,Brownie With Choclate Sauce,51,3,153
553,200258,204,Pineapple Delight,51,1,51
554,200259,243,Vegetable Gulabi,290,1,290
555,200259,250,Tawa Gobhi Paratha (2 Pcs),149,1,149
556,200260,1188,Hyd. Mutton Biriyani (fry Pieces),280,1,280
557,200260,570,Mutton Garlic,300,1,300
558,200260,681,Avarekalu 100Gm,48,2,96
559,200261,702,Pindi Chole,140,1,140
560,200261,569,Crispy Babycorn Manchurian,450,1,450
561,200262,947,Chicken Lababdar B/L,320,1,320
562,200262,516,Cheese Dahi Puri,75,1,75
563,200263,71,Ari Fish,280,1,280
564,200263,945,Minute Maid Pulpy Orange (330 ml),70,1,70
565,200263,433,Paneer Tikka Dry Malai [8 Pieces],299,1,299
566,200264,246,Mattar of Paneer,140,1,140
567,200264,570,Mutton Garlic,300,1,300
568,200265,545,Traditional Legume Pesto,430,1,430
569,200266,1097,Boneless 2 Persons Chicken Biryani,760,1,760
570,200267,484,Boneless Biryani Combo,349,1,349
571,200268,904,Gatta Masala,180,1,180
572,200269,285,Hyderabadi Paneer (Spicy),200,1,200
573,200270,723,Cheese Pulao (250 Gms),51,1,51
574,200270,672,Malabar Lachha Paratha [150 Grams],95,1,95
575,200271,55,Mustard/sorshe Style - Tilapia [jilapi] Fish Curry [1 Pc],199,1,199
576,200271,490,Coriander Fish,330,1,330
577,200271,74,Walnut Brownie,99,1,99
578,200272,234,Ginger Thokku [400 Gm],299,1,299
579,200272,916,Mushroom Tikka Dry,210,3,630
580,200273,822,Baby Corn Chilli Fried Rice,255,3,765
581,200274,929,Veg Chilli Garlic Noodles,210,1,210
582,200275,414,Dum gosht handi,345,1,345
583,200275,380,Simply Nachos,250,2,500
584,200275,689,Darjeeling Muscatel Black,189,1,189
585,200276,999,Fragrant Rice Vegetable,71,1,71
586,200277,879,Chicken Handi Biryani [1kg][served in handi and mix veg raita],529,1,529
587,200277,717,Mushroom Chilly Dry,110,1,110
588,200278,390,Veg Fried Rice And Gravy,285,1,285
589,200279,1167,Jeera Aloo( Served With 3 Fulkas),239,1,239
590,200279,614,Hariyali Prawn Tikka,620,1,620
591,200280,1187,Gobi Chinese Chilli Gravy,330,1,330
592,200280,512,Bharwan Tandoori Aloo,249,1,249
593,200281,119,Mix Veg Roast,175,1,175
594,200281,683,Cool Snack Combo,159,1,159
595,200282,1066,Hokomein Nooldes Seafood,495,1,495
596,200282,275,Paneer Paratha [pc 1],220,1,220
597,200283,40,Fresh Pork Naga Dal,360,1,360
598,200284,780,Bharwan Kulcha Cheese (1 Pc),109,1,109
599,200284,498,Fish Corinder,350,1,350
600,200285,453,Makai Methi Malai,250,1,250
601,200285,110,Schezwan Chicken Noodles + Coke (300 Ml ),280,1,280
602,200286,979,Chicken-Scalloppine,635,1,635
603,200286,262,Cheezy Choley Bhature,249,1,249
604,200287,1171,Sweet Khoya Kaju,160,1,160
605,200287,1111,Lemon Chicken Dry Boneless,289,1,289
606,200287,335,North Executive Thali + Watermelon Juice,220,1,220
607,200287,26,Aloo 65,48,3,144
608,200288,269,Vegetable Balls In Hot Garlic Sauce,300,1,300
609,200289,993,Prawn Chengdu Chowmien,300,1,300
610,200290,294,Fish Autumn Rice  (Szechuan Style),360,1,360
611,200291,1085,Paneer Butter Masala Thali,289,1,289
612,200291,1143,Smoked Pork,360,1,360
613,200292,836,Dal Lasuni Tadka,240,1,240
614,200292,969,Coconut Burfy,182,3,546
615,200293,999,Fragrant Rice Vegetable,71,1,71
616,200293,304,Subzi Aur Quinoa Tikki (signature Dish),395,1,395
617,200294,129,Naadan Mutton Curry,350,1,350
618,200294,588,Pista Malai 800 ML,137,1,137
619,200295,1187,Gobi Chinese Chilli Gravy,330,2,660
620,200295,512,Bharwan Tandoori Aloo,249,1,249
621,200296,794,Achari Matki Subzi,240,3,720
622,200296,499,Brownie With Choclate Sauce,51,1,51
623,200297,1029,Chicken Mole,415,1,415
624,200298,727,Mutton Liver Masala,230,1,230
625,200298,66,Banana Bhaji (4 Pcs),50,2,100
626,200299,453,Makai Methi Malai,250,1,250
627,200299,631,Mix Veg Garlic Cheese,250,1,250
628,200300,646,Royal Chicken Rice Bowl (Jumbo),329,1,329
629,200300,895,Chicken boti kebab (6 pcs),315,1,315
630,200300,685,Pour Over-Hot,171,1,171
631,200301,626,Egg In Choice Of Sauce,165,1,165
632,200302,96,Sannas With Pineapple Gassi And Coconut Chutney,335,1,335
633,200303,752,Ginger Fish Sauce,330,1,330
634,200303,262,Cheezy Choley Bhature,249,1,249
635,200303,177,Kara Lassi,60,1,60
636,200304,25,Chicken Chinese Chop Suey (Bland),265,2,530
637,200304,1111,Lemon Chicken Dry Boneless,289,1,289
638,200304,157,Assorted Sweets [250 Gms],186,1,186
639,200305,727,Mutton Liver Masala,230,1,230
640,200305,1134,Namprik Prawns,330,1,330
641,200306,1115,Bonless Chicken Dum Biryani,350,1,350
642,200306,373,Matar Paratha ( 1 Pc ),139,1,139
643,200307,595,Veg Pulao (250 Gms),48,1,48
644,200308,179,Lasooni Palak,51,1,51
645,200308,189,Desi Ghee Aloo Tikki,109,1,109
646,200309,258,Mushroom Masala Rice Bowl,149,2,298
647,200309,250,Tawa Gobhi Paratha (2 Pcs),149,1,149
648,200309,697,Chocolate Mint Fresh Batch Ice Cream Tub - 1 L,571,1,571
649,200310,414,Dum gosht handi,345,1,345
650,200310,68,Gobi Jeera Dry,188,2,376
651,200310,529,Chicken Spring Roll + Coke (300 Ml ),330,1,330
652,200311,917,Egg Schezwan Curry,210,1,210
653,200312,585,Egg Schezwan Fried Rice,220,1,220
654,200312,569,Crispy Babycorn Manchurian,450,2,900
655,200313,224,Dahiwala Bhuna Kukkad,350,1,350
656,200313,1083,Ebi Tempura,620,1,620
657,200314,973,Chicken Kung Pow (gravy) (chinese),320,1,320
658,200314,1057,Basil Lemonade,89,2,178
659,200315,179,Lasooni Palak,51,1,51
660,200315,567,Indonesian Mushroom,250,2,500
661,200315,898,Chicken Dry Pepper,190,1,190
662,200316,993,Prawn Chengdu Chowmien,300,1,300
663,200316,208,Peri Peri Fries,90,1,90
664,200317,1126,Chicken Pulao,244,1,244
665,200317,245,Kashmiri Grilled Prawns,350,1,350
666,200317,1186,Jaljira With A Twist,89,1,89
667,200318,224,Dahiwala Bhuna Kukkad,350,2,700
668,200318,218,Chilli Beef,279,1,279
669,200319,836,Dal Lasuni Tadka,240,1,240
670,200319,304,Subzi Aur Quinoa Tikki (signature Dish),395,1,395
671,200319,169,Chilli Garlic Prawn,30,1,30
672,200320,879,Chicken Handi Biryani [1kg][served in handi and mix veg raita],529,1,529
673,200320,222,Neelkamal Special Toast [1 Toast],169,1,169
674,200321,73,Murgh Biryani Boneless,30,1,30
675,200321,1133,Bangada Neket Fry (Mecral),180,2,360
676,200322,904,Gatta Masala,180,2,360
677,200322,1106,Green Pepper Chilli  B/L,319,1,319
678,200323,762,Methi Matar Kaju Makhana,210,2,420
679,200323,713,Mango Jar Cake,169,1,169
680,200324,801,Assamese Non-veg Thali 299,329,1,329
681,200325,258,Mushroom Masala Rice Bowl,149,1,149
682,200325,1000,Vegetable Sandwich,195,1,195
683,200326,1145,Fixed Lunch Sunday,280,2,560
684,200326,239,Punjabi Salted Lassi,99,1,99
685,200327,1029,Chicken Mole,415,1,415
686,200327,490,Coriander Fish,330,1,330
687,200327,140,Day Spl Chicken,200,2,400
688,200328,836,Dal Lasuni Tadka,240,1,240
689,200328,177,Kara Lassi,60,1,60
690,200329,314,Mix Fried Rice,220,2,440
691,200330,617,Chilli Garlic Egg Noodles,190,1,190
692,200331,1022,Chicken tangri masala (4 pcs),415,1,415
693,200331,322,Honey Lemon Ginger Tea,110,1,110
694,200332,687,Baked Mughlai Paneer,215,1,215
695,200332,916,Mushroom Tikka Dry,210,1,210
696,200332,309,Rose Lassi,99,1,99
697,200333,1012,Prawn Lat Lo Chowmien,215,3,645
698,200334,294,Fish Autumn Rice  (Szechuan Style),360,1,360
699,200334,587,Garlic Cheese Kulcha,48,1,48
700,200335,470,Baby Corn in Manchurian Sauce,250,3,750
701,200335,239,Punjabi Salted Lassi,99,1,99
702,200335,209,Kodubale 200Gms,95,1,95
703,200336,1044,Fujian Rice Chicken,330,1,330
704,200336,1125,Chilli Chicken (B/L),319,1,319
705,200336,198,Almond Carnival 80gm,75,1,75
706,200337,55,Mustard/sorshe Style - Tilapia [jilapi] Fish Curry [1 Pc],199,1,199
707,200338,1188,Hyd. Mutton Biriyani (fry Pieces),280,1,280
708,200338,473,Murg Sheek Kebab,155,1,155
709,200339,1093,Mongolian Chicken Rice,330,1,330
710,200339,600,Panner 65,180,1,180
711,200339,754,Atta Laddu,200,1,200
712,200340,127,Mixed Vegetable Paratha PD,150,3,450
713,200340,584,French Fries With Choice Of Seasoning,185,1,185
714,200341,585,Egg Schezwan Fried Rice,220,1,220
715,200341,446,Tandoori Chicken (Full),640,1,640
716,200341,1071,Chatpata Tandoori Aloo,260,1,260
717,200342,1058,Veg Chinese Chop Suey Soft Noodles (Bland),250,1,250
718,200342,26,Aloo 65,48,2,96
719,200342,428,Malpua (2 Pcs),50,1,50
720,200343,484,Boneless Biryani Combo,349,2,698
721,200344,780,Bharwan Kulcha Cheese (1 Pc),109,1,109
722,200344,1000,Vegetable Sandwich,195,1,195
723,200345,1044,Fujian Rice Chicken,330,1,330
724,200345,997,Veg Cheese Roll [8 Pc],360,1,360
725,200345,989,Dark Fantasy Sundae- Karamel Kiss Dessert Jar,230,2,460
726,200346,1094,Peppered Chicken,635,3,1905
727,200347,762,Methi Matar Kaju Makhana,210,1,210
728,200347,326,Chicken Achari Tikka,420,1,420
729,200348,269,Vegetable Balls In Hot Garlic Sauce,300,1,300
730,200348,22,Pine Apple Juice,100,1,100
731,200348,166,Chilly Gobi,245,1,245
732,200349,1058,Veg Chinese Chop Suey Soft Noodles (Bland),250,2,500
733,200349,325,Chicken Pepper Dry ( 6 Pcs ),180,1,180
734,200350,752,Ginger Fish Sauce,330,1,330
735,200351,804,Asian Sea Bass In Roasted Garlic Sauce (Calcutta Bhetki),675,1,675
736,200351,559,Egg Omelette (2 Eggs),110,1,110
737,200352,1173,Murgh Bemisal,449,1,449
738,200352,490,Coriander Fish,330,2,660
739,200352,112,Monster Mango Loco (350 ml),105,2,210
740,200353,1034,Braised Cottage Cheese In Ginger Coriander Sauce,645,1,645
741,200354,24,Egg Bhurjee,100,1,100
742,200354,1133,Bangada Neket Fry (Mecral),180,2,360
743,200355,280,Chicken Mughlai,233,2,466
744,200355,146,Kakori Kebab,550,1,550
745,200356,56,Szechuan Chicken Noodles,199,1,199
746,200356,472,Boneless Mutton Keema Hyderabadi,450,1,450
747,200357,724,Malvani Chicken Curry,280,2,560
748,200357,189,Desi Ghee Aloo Tikki,109,1,109
749,200358,470,Baby Corn in Manchurian Sauce,250,1,250
750,200358,304,Subzi Aur Quinoa Tikki (signature Dish),395,1,395
751,200359,105,Murgh Hara Pyaaz,290,1,290
752,200359,53,Chicken Pakora,349,1,349
753,200359,1146,Badam Milk,28,1,28
754,200360,1022,Chicken tangri masala (4 pcs),415,1,415
755,200360,325,Chicken Pepper Dry ( 6 Pcs ),180,1,180
756,200360,1105,Tripple Chocolate Scoop,48,2,96
757,200361,103,Crispy Brown Onion Chicken Fried Rice,210,2,420
758,200361,26,Aloo 65,48,1,48
759,200362,442,Vegetable Pulao (Amul Butter),169,1,169
760,200362,898,Chicken Dry Pepper,190,1,190
761,200362,352,Chocolate Milk Shake,48,1,48
762,200363,508,Punjabi Dal Combo,240,1,240
763,200363,631,Mix Veg Garlic Cheese,250,1,250
764,200364,8,Veg Garlic Hakka Noodles,239,1,239
765,200365,107,Hyderabad Spl Chicken,299,1,299
766,200365,1000,Vegetable Sandwich,195,1,195
767,200366,1086,Prawns Max Dum Pukht Biryani,600,1,600
768,200366,875,Dachen Chicken,299,2,598
769,200367,723,Cheese Pulao (250 Gms),51,1,51
770,200367,1050,Bruschetta [150 Grams],375,2,750
771,200368,823,Veg Tawa Style,370,1,370
772,200368,1199,Cappuccino-Iced,190,1,190
773,200369,667,Yellow Pad Thai Noodles,279,1,279
774,200369,870,Vegetable Seekh Kebab,300,1,300
775,200370,442,Vegetable Pulao (Amul Butter),169,2,338
776,200371,1126,Chicken Pulao,244,1,244
777,200371,1060,Butter Naan (1 Pc),65,1,65
778,200371,653,Lychee Juice,160,1,160
779,200372,224,Dahiwala Bhuna Kukkad,350,1,350
780,200372,1003,Gobi Chilly,330,1,330
781,200372,306,Litchi Rabdi,77,1,77
782,200373,78,Kulcha Curry,97,1,97
783,200373,953,Kitkat Milkshake,87,1,87
784,200374,1148,Murgh Dum Biryani,260,1,260
785,200374,218,Chilli Beef,279,1,279
786,200375,1021,1 Prawns Curry With 1 Rice,268,1,268
787,200375,518,Prawn Chilly Dry,250,2,500
788,200376,979,Chicken-Scalloppine,635,1,635
789,200376,898,Chicken Dry Pepper,190,1,190
790,200376,927,Red Velvet Cookie,179,1,179
791,200377,246,Mattar of Paneer,140,1,140
792,200377,1192,Tandoori Kebab (6 Pcs),190,1,190
793,200378,954,Mooli Paratha (1 Pc),55,1,55
794,200379,390,Veg Fried Rice And Gravy,285,1,285
795,200379,15,Dahikebab,339,1,339
796,200380,314,Mix Fried Rice,220,2,440
797,200380,473,Murg Sheek Kebab,155,1,155
798,200381,470,Baby Corn in Manchurian Sauce,250,2,500
799,200381,46,Dragon Vegetables,195,1,195
800,200381,237,Pineapple Single Blends,155,2,310
801,200382,6,Paneer Pasanda,230,2,460
802,200383,541,Soya Keema Masala,360,1,360
803,200383,29,Crispy Vegetables In Chilli Plum Sauce,265,1,265
804,200383,22,Pine Apple Juice,100,2,200
805,200384,24,Egg Bhurjee,100,1,100
806,200385,541,Soya Keema Masala,360,1,360
807,200386,63,Chilli Garlic Mixed Noodles,225,1,225
808,200386,140,Day Spl Chicken,200,1,200
809,200387,572,Kappa Biryani (Poth),160,1,160
810,200387,839,Thai Fried Prawns,350,1,350
811,200388,1097,Boneless 2 Persons Chicken Biryani,760,1,760
812,200388,720,Boneless Chicken Nagarjuna Roast,355,1,355
813,200389,1021,1 Prawns Curry With 1 Rice,268,1,268
814,200389,301,Gulab Jamun [2 Pcs],85,1,85
815,200390,1171,Sweet Khoya Kaju,160,1,160
816,200390,208,Peri Peri Fries,90,1,90
817,200391,1171,Sweet Khoya Kaju,160,1,160
818,200391,1060,Butter Naan (1 Pc),65,2,130
819,200391,10,Sweet Boondhi,100,1,100
820,200391,169,Chilli Garlic Prawn,30,1,30
821,200392,894,Biryani Rice (non-veg),160,1,160
822,200392,670,Tandoori Aloo,300,1,300
823,200392,577,Kesar Badam (200 ml),60,1,60
824,200393,107,Hyderabad Spl Chicken,299,1,299
825,200393,631,Mix Veg Garlic Cheese,250,2,500
826,200393,306,Litchi Rabdi,77,1,77
827,200394,1093,Mongolian Chicken Rice,330,1,330
828,200395,851,Desi Style Mutton Curry,560,1,560
829,200395,218,Chilli Beef,279,1,279
830,200395,683,Cool Snack Combo,159,2,318
831,200396,917,Egg Schezwan Curry,210,1,210
832,200396,552,Gobi Pyaz Paratha,115,1,115
833,200397,1019,Palak Dal,140,1,140
834,200397,570,Mutton Garlic,300,1,300
835,200397,479,Chocolate Ice cream Scoop,50,1,50
836,200398,508,Punjabi Dal Combo,240,1,240
837,200398,1050,Bruschetta [150 Grams],375,1,375
838,200399,585,Egg Schezwan Fried Rice,220,1,220
839,200399,1122,Milk Cake,51,1,51
840,200400,96,Sannas With Pineapple Gassi And Coconut Chutney,335,1,335
841,200400,275,Paneer Paratha [pc 1],220,2,440
842,200401,414,Dum gosht handi,345,1,345
843,200401,689,Darjeeling Muscatel Black,189,1,189
844,200402,1173,Murgh Bemisal,449,1,449
845,200402,304,Subzi Aur Quinoa Tikki (signature Dish),395,2,790
846,200403,1029,Chicken Mole,415,1,415
847,200404,973,Chicken Kung Pow (gravy) (chinese),320,1,320
848,200404,1185,Chicken Reshmi Kabab,249,1,249
849,200404,303,Tuscan Tiramisu Dessert Jar,119,2,238
850,200405,877,Veg Jaipuri Rice Bowl,199,1,199
851,200405,227,Missi Chef,65,1,65
852,200405,902,Mocha Brownie Fudge [loose Tub 500 Ml],200,1,200
853,200406,1021,1 Prawns Curry With 1 Rice,268,1,268
854,200406,204,Pineapple Delight,51,1,51
855,200407,1094,Peppered Chicken,635,1,635
856,200407,518,Prawn Chilly Dry,250,1,250
857,200407,239,Punjabi Salted Lassi,99,3,297
858,200408,130,Prawns In Chilli Basil Sauce,545,1,545
859,200408,717,Mushroom Chilly Dry,110,1,110
860,200409,739,New Kabir Special Veg (400 -500 Grm),289,1,289
861,200409,714,Potato Bhaji (4 Pcs),50,3,150
862,200409,184,Boondi Jaljeera,100,1,100
863,200409,946,Mango Pickle - 250Gms,99,1,99
864,200410,1097,Boneless 2 Persons Chicken Biryani,760,2,1520
865,200411,823,Veg Tawa Style,370,1,370
866,200412,572,Kappa Biryani (Poth),160,2,320
867,200413,809,Devils Prawn,380,3,1140
868,200413,277,Plain Naan (1 Pc),27,1,27
869,200413,322,Honey Lemon Ginger Tea,110,1,110
870,200414,472,Boneless Mutton Keema Hyderabadi,450,2,900
871,200414,326,Chicken Achari Tikka,420,1,420
872,200414,479,Chocolate Ice cream Scoop,50,1,50
873,200415,18,Executive Mushroom Biryani [500 Ml],128,1,128
874,200415,868,Iced Tea Peach,125,1,125
875,200415,1000,Vegetable Sandwich,195,1,195
876,200416,24,Egg Bhurjee,100,1,100
877,200416,1174,Samosa Aloo Parantha,51,2,102
878,200416,159,Masala Thums Up [250 Ml],175,1,175
879,200417,1117,Dal Punjabi,95,1,95
880,200417,428,Malpua (2 Pcs),50,1,50
881,200417,325,Chicken Pepper Dry ( 6 Pcs ),180,1,180
882,200418,470,Baby Corn in Manchurian Sauce,250,1,250
883,200418,499,Brownie With Choclate Sauce,51,1,51
884,200418,1009,Anjal King,405,1,405
885,200419,823,Veg Tawa Style,370,1,370
886,200420,185,Butter tandoori roti,40,2,80
887,200420,64,Chilly Chicken Andhra Style,289,1,289
888,200420,165,Kaju Draksh [loose Tub 500ml],125,1,125
889,200421,687,Baked Mughlai Paneer,215,3,645
890,200421,344,Crispy Fried Calamari & Sea Prawns,495,1,495
891,200422,826,Veg Pulao,246,1,246
892,200423,368,General Taos Chicken,655,1,655
893,200423,473,Murg Sheek Kebab,155,1,155
894,200423,290,Doda Burfi,188,1,188
895,200423,328,Bhel puri,70,1,70
896,200424,264,Vegetable Noodles,200,1,200
897,200424,567,Indonesian Mushroom,250,1,250
898,200425,1086,Prawns Max Dum Pukht Biryani,600,1,600
899,200425,304,Subzi Aur Quinoa Tikki (signature Dish),395,1,395
900,200426,409,Crispy Brown Onion Egg Fried Rice,195,1,195
901,200426,1100,Orange,70,1,70
902,200427,606,Fish Biryani,329,1,329
903,200427,451,Almond Glaze,143,1,143
904,200428,264,Vegetable Noodles,200,1,200
905,200428,672,Malabar Lachha Paratha [150 Grams],95,1,95
906,200428,428,Malpua (2 Pcs),50,1,50
907,200429,723,Cheese Pulao (250 Gms),51,1,51
908,200430,519,Mushroom Baby Corn,260,1,260
909,200430,714,Potato Bhaji (4 Pcs),50,1,50
910,200430,714,Potato Bhaji (4 Pcs),50,1,50
911,200431,892,Alu Gobi Masala,224,1,224
912,200432,129,Naadan Mutton Curry,350,1,350
913,200432,902,Mocha Brownie Fudge [loose Tub 500 Ml],200,1,200
914,200432,1000,Vegetable Sandwich,195,1,195
915,200433,246,Mattar of Paneer,140,1,140
916,200433,433,Paneer Tikka Dry Malai [8 Pieces],299,1,299
917,200433,22,Pine Apple Juice,100,1,100
918,200434,314,Mix Fried Rice,220,1,220
919,200434,1020,Wok Tossed Chilli Fish,590,3,1770
920,200434,309,Rose Lassi,99,1,99
921,200435,667,Yellow Pad Thai Noodles,279,1,279
922,200435,584,French Fries With Choice Of Seasoning,185,1,185
923,200436,1093,Mongolian Chicken Rice,330,1,330
924,200436,614,Hariyali Prawn Tikka,620,1,620
925,200437,851,Desi Style Mutton Curry,560,1,560
926,200437,1174,Samosa Aloo Parantha,51,1,51
927,200437,263,Mutton Fried,340,1,340
928,200438,929,Veg Chilli Garlic Noodles,210,1,210
929,200439,372,Anda Biryani,300,1,300
930,200439,516,Cheese Dahi Puri,75,1,75
931,200439,713,Mango Jar Cake,169,2,338
932,200440,163,Malai Kofta (sweet) (400 -500 Grm),279,1,279
933,200440,303,Tuscan Tiramisu Dessert Jar,119,2,238
934,200440,1000,Vegetable Sandwich,195,2,390
935,200441,106,Lakhnavi Pulav,315,1,315
936,200441,140,Day Spl Chicken,200,2,400
937,200442,1161,Donne Chicken Lollipop Biriyani,235,1,235
938,200442,415,Pav Bhaji Family Pack,389,1,389
939,200443,1188,Hyd. Mutton Biriyani (fry Pieces),280,1,280
940,200444,877,Veg Jaipuri Rice Bowl,199,1,199
941,200444,1106,Green Pepper Chilli  B/L,319,1,319
942,200444,597,Watermelon Iced Tea,200,1,200
943,200445,219,Chicken Biryani [500gms] Served With Mixveg Raita,249,1,249
944,200446,119,Mix Veg Roast,175,2,350
945,200447,63,Chilli Garlic Mixed Noodles,225,2,450
946,200447,1106,Green Pepper Chilli  B/L,319,1,319
947,200448,1188,Hyd. Mutton Biriyani (fry Pieces),280,1,280
948,200448,946,Mango Pickle - 250Gms,99,2,198
949,200448,62,Malai Gilori (2 Pcs),76,1,76
950,200448,670,Tandoori Aloo,300,1,300
